AGN_name,RA,DEC,z,source,type,ALeRCE,prob_diff_top2,alert_offset,t0,te,tg,r0_g,r0_r,A_g,A_r,max_gap,peak_sigma_g,peak_sigma_r,excess_num_g,excess_num_r,delta_bic,flare_point_g,flare_point_r,flag_1,flag_2,flag_3,flag_4,flag_5,flag_6,flag_7,flag_8
J021459.10-014459.1,33.7462312,-1.7497727,0.726,MLQW,,AGN,0.1,0.056,60262.6,184.2,162.5,49.3,49.03,44.55,49.68,250.1,3.81,3.45,0.0,0.0,11.3,35.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J021641.83+433134.1,34.1743098,43.5261617,1.67,MQW,,QSO,0.694,0.014,59864.9,1.8,1.0,63.59,74.91,33.43,67.53,162.2,3.96,7.45,0.0,0.0,162.4,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J021717.12+083703.8,34.3213536,8.6177483,1.4,MQ,Blazar,Blazar,0.566,0.048,60288.1,19.8,35.3,1418.63,2559.56,2077.99,2626.14,162.3,5.39,4.39,0.0,1.0,29.4,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J021921.16-184238.7,34.8381695,-18.7107693,0.337,MQ,Blazar,Blazar,0.5,0.092,58745.9,20.6,11.5,28.32,43.45,85.14,138.41,269.2,3.93,4.96,0.0,0.0,53.4,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J022051.25+250927.3,35.2135522,25.1576027,0.4,MDQW,Blazar,Blazar,0.073,0.091,59504.9,128.3,215.2,28.13,47.17,51.47,52.67,275.2,3.39,4.75,0.0,0.0,28.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J022218.57-094118.1,35.5773891,-9.6883862,0.069,M,SN,SNIa,0.255,0.533,59516.7,17.9,8.6,405.84,939.58,185.2,211.92,208.2,5.24,4.23,2.0,0.0,93.6,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J022707.42+393141.5,36.7808982,39.5281978,1.571,MQW,Blazar,QSO,0.662,0.022,59161.7,90.0,18.9,51.42,59.97,41.03,74.65,162.2,3.47,4.59,1.0,0.0,11.4,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J023057.07+065104.7,37.7377994,6.8513314,0.4,MQ,,Blazar,0.514,0.173,60185.3,2.2,1.8,76.16,113.69,164.25,399.3,256.3,9.7,9.79,0.0,2.0,209.3,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J023224.59+243840.9,38.1024591,24.6447141,0.345,M,,AGN,0.305,0.083,58447.4,146.7,103.3,11.93,26.1,17.81,18.43,269.2,3.44,3.54,0.0,1.0,22.7,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J023439.04+010740.0,38.6626856,1.1278024,0.276,MW,,AGN,0.218,0.082,60268.4,191.6,22.0,27.73,48.2,51.26,48.97,251.2,4.35,6.22,0.0,0.0,130.5,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J023859.76+440231.8,39.749016,44.0421666,0.4,MQW,,AGN,0.523,0.094,58557.3,313.2,164.8,18.62,40.25,24.1,23.22,249.1,3.45,3.37,0.0,1.0,25.1,62.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J023938.43-265145.0,39.9101273,-26.8624992,3.67,MQW,,AGN,0.089,0.086,59480.4,9.1,8.6,20.72,30.96,50.26,70.27,354.9,3.92,4.09,0.0,0.0,55.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J023951.26+041621.4,39.9635958,4.2726141,0.978,MQW,Blazar,Blazar,0.399,0.061,58381.5,0.1,4.7,241.0,311.24,57.98,106.66,256.3,3.64,4.84,0.0,2.0,155.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J023956.32-013136.8,39.9846797,-1.5268903,0.026,M,,bogus,0.672,0.076,58436.7,0.0,3.2,706.77,1006.39,147.47,324.92,247.1,3.77,5.42,0.0,1.0,15.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J024516.86+240535.1,41.3202369,24.0930987,2.243,MQW,Blazar,AGN,0.242,0.175,59883.0,1.0,2.3,29.53,47.18,99.69,220.83,166.3,8.04,11.43,0.0,2.0,517.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J024759.30-083408.9,41.9970628,-8.5691549,0.3,MQW,,Blazar,0.722,0.105,59888.6,12.9,5.1,33.69,52.45,56.69,72.79,235.3,2.76,3.45,0.0,0.0,27.3,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J024823.28-064617.7,42.0969908,-6.7715926,2.162,MDQW,,QSO,0.258,0.178,58437.8,552.9,92.2,150.24,176.25,73.58,70.12,188.3,2.99,3.33,0.0,0.0,23.7,79.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J025334.88+180542.5,43.395347,18.0951453,0.87,MQ,,Blazar,0.076,0.158,60189.3,6.0,18.9,134.04,163.4,32.89,64.36,170.3,2.01,3.69,1.0,0.0,62.3,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J025505.40-040933.1,43.7725015,-4.1591993,0.16,MD,,AGN,0.681,0.36,59280.1,71.6,120.4,301.42,532.42,171.26,141.67,180.3,3.24,3.17,0.0,0.0,40.2,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J025637.53+443621.9,44.1563548,44.6060826,0.2,MW,,Blazar,0.242,0.036,59476.4,2.2,2.4,15.36,26.0,28.75,80.05,193.3,4.23,4.78,1.0,0.0,13.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J025719.13-045313.3,44.3297026,-4.8870411,1.569,MD,,,,,59041.6,149.3,184.8,13.62,18.54,20.05,20.95,285.2,2.8,4.7,1.0,0.0,26.3,32.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J025746.89-273852.5,44.4453834,-27.647921,0.362,MW,,Blazar,0.219,0.152,58390.2,162.1,23.7,16.38,32.86,47.69,40.07,329.0,3.12,3.21,0.0,0.0,35.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J025929.10-060256.4,44.8712658,-6.0490141,0.7,MQ,,Blazar,0.188,0.142,58701.5,461.5,222.5,18.09,29.55,29.52,37.55,249.2,3.71,3.12,0.0,0.0,12.5,66.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J030116.62-165245.1,45.3192611,-16.8791954,0.312,MQ,Blazar,Blazar,0.668,0.071,58724.6,1.1,5.6,234.98,858.46,691.2,1151.82,228.3,6.03,4.98,0.0,0.0,31.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J030315.58-121329.8,45.8149121,-12.2249574,0.077,MD,,AGN,0.251,0.049,58493.1,252.8,149.1,248.14,613.25,159.76,199.08,185.3,3.38,3.43,0.0,2.0,44.9,50.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J030702.55-081633.4,46.7606106,-8.2759484,0.092,M,,SN,0.5,0.149,58785.4,6.2,6.3,183.75,441.84,119.55,163.19,185.3,6.0,6.01,0.0,1.0,68.8,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J031240.20-003402.8,48.1675072,-0.5674668,0.075,M,,,,,59899.7,3.0,0.3,153.01,316.95,59.5,116.76,185.3,4.32,5.91,0.0,1.0,23.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J031243.60+013317.5,48.1816748,1.5548774,0.664,MDQ,Blazar,Blazar,0.612,0.1,60354.1,0.0,17.6,98.24,108.34,263.71,439.02,176.3,8.93,11.29,0.0,0.0,379.1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J032058.64-015442.3,50.2443136,-1.9117519,0.029,M,,,,,59900.0,2.5,0.8,609.07,1518.51,319.26,538.46,185.3,7.61,7.11,1.0,1.0,86.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J032159.97+233611.2,50.4998776,23.603114,0.234,MQW,Blazar,VS,0.554,0.102,59843.0,17.2,11.3,352.17,541.45,143.93,248.66,169.2,3.47,3.52,0.0,0.0,47.1,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J032554.11-062516.4,51.475465,-6.4212335,0.101,M,,,,,59903.6,0.3,4.2,75.54,164.53,31.54,64.58,191.3,3.74,5.02,1.0,1.0,21.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J032942.74-020815.8,52.4280642,-2.1377309,1.352,MQW,,,,,59531.3,426.7,192.3,78.57,115.9,116.44,113.24,204.4,3.47,3.16,0.0,0.0,38.8,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J033955.98-063228.9,54.9832326,-6.541383,0.031,M,,,,,59901.3,0.1,3.4,395.84,932.48,101.22,282.08,201.3,4.84,5.54,0.0,1.0,26.7,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J034052.48-120543.9,55.2186739,-12.0955489,1.8,MQW,,Blazar,0.627,0.064,60577.5,3.8,923.0,16.85,30.35,28.51,35.95,191.3,3.41,3.41,0.0,0.0,16.7,67.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J034141.83+151307.8,55.4242735,15.2188465,1.7,MW,,,,,59539.9,398.1,4.6,16.35,23.89,13.95,16.2,182.3,5.35,4.0,1.0,0.0,14.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J034216.27+385906.2,55.567784,38.9850694,0.945,MQ,Blazar,Blazar,0.463,0.15,59990.3,0.7,11.7,15.32,27.17,128.08,194.43,268.0,5.76,6.07,0.0,2.0,109.7,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J034231.16-072506.2,55.629842,-7.418391,0.115,M,,bogus,0.255,0.719,59901.4,0.1,5.0,93.09,233.88,36.14,127.23,207.3,3.97,6.65,2.0,0.0,44.8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J034450.58-243736.8,56.21075,-24.6268889,0.068,M,,,,,58781.4,21.5,0.0,207.3,522.48,67.72,219.73,231.3,3.5,3.3,0.0,1.0,10.7,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J035049.29+050520.1,57.705367,5.0889253,2.5,M,,AGN,0.338,0.271,59955.5,180.5,66.9,15.39,21.38,17.9,27.49,190.5,6.18,5.97,0.0,0.0,51.5,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J035446.13+800928.8,58.6922282,80.158012,,M,Blazar,SN,0.169,0.332,58835.4,1.1,2.8,12.66,19.0,54.09,81.74,285.1,6.39,8.41,0.0,0.0,161.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J035758.65-001125.8,59.4943875,-0.1905198,0.014,M,,AGN,0.031,0.385,59968.6,7.1,2.8,247.29,861.45,403.23,501.07,195.4,4.78,5.17,1.0,1.0,45.6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J040649.72-211021.5,61.70718,-21.17264,0.003,M,,,,,58771.5,78.3,0.0,511.2,632.11,233.61,640.07,237.3,3.36,3.7,2.0,0.0,23.3,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J040922.01+121739.8,62.3417035,12.2944043,0.504,MQ,Blazar,Blazar,0.55,0.03,60189.0,88.6,0.9,19.37,52.5,52.6,111.06,237.3,3.89,4.26,0.0,0.0,31.3,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J041152.80-055523.4,62.970012,-5.9231919,0.361,MDQ,,AGN,0.298,0.131,59858.5,41.6,83.5,32.11,52.31,33.15,44.81,279.0,4.06,4.16,0.0,0.0,59.7,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J041909.16-211247.4,64.7881685,-21.2131927,1.19,MQ,,,,,59200.6,1.8,3.0,31.52,70.48,37.65,56.17,265.6,3.26,3.52,0.0,1.0,12.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J042210.80-064345.3,65.5449809,-6.7292594,0.242,MDQ,Blazar,Blazar,0.67,0.06,60551.8,3.3,2.2,228.15,314.73,401.28,827.64,193.4,7.64,8.3,0.0,2.0,187.9,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J042838.79-000039.7,67.1616252,-0.0110278,0.07,MD,,AGN,0.216,0.256,58886.0,98.5,23.2,307.42,706.46,215.87,242.29,180.6,4.26,3.68,0.0,1.0,120.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J043407.91-201517.1,68.5329756,-20.2547616,0.928,MQW,Blazar,Blazar,0.508,0.112,59173.8,37.2,0.4,39.78,62.74,119.35,155.7,210.3,5.13,4.76,1.0,1.0,95.2,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J044403.71+012852.8,71.0154378,1.4813498,3.141,MDQ,,QSO,0.479,0.546,58533.9,284.2,151.4,77.63,100.96,21.24,31.26,183.2,3.05,3.05,1.0,0.0,33.6,50.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J044942.91-005722.3,72.4287756,-0.9562147,0.487,MQ,Blazar,Blazar,0.57,0.075,60332.8,25.1,38.4,32.59,47.68,117.49,222.81,191.2,4.62,5.37,1.0,0.0,147.1,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J045707.71+064507.2,74.2821284,6.7520163,0.405,MQ,Blazar,Blazar,0.492,0.066,59225.3,40.0,11.5,60.95,98.69,104.9,174.75,179.3,7.35,5.71,0.0,0.0,124.9,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J050215.44+060907.4,75.5643531,6.1520816,1.106,MQ,Blazar,Blazar,0.139,0.163,58560.9,0.0,102.6,73.67,120.38,35.68,57.59,179.3,5.84,7.66,0.0,0.0,38.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J050618.19+144217.1,76.5758105,14.7047512,1.2,MQ,,,,,59344.6,223.4,273.1,29.22,48.97,14.8,17.76,184.2,3.42,3.8,0.0,0.0,57.4,58.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J050756.15+673724.3,76.9839422,67.6234173,0.314,MW,Blazar,Blazar,0.673,0.133,59848.5,37.3,230.2,346.6,536.2,227.49,348.06,144.2,3.46,3.62,0.0,0.0,14.5,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J051353.90-251300.3,78.4745895,-25.216773,0.5,MW,,bogus,0.082,0.19,59960.0,72.8,16.0,20.88,29.67,39.81,41.46,368.0,2.98,3.46,0.0,0.0,27.8,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J052311.18+011234.9,80.7965742,1.2096966,0.278,M,,AGN,0.406,0.131,58984.4,398.2,67.2,46.39,106.97,61.21,59.33,183.3,4.05,2.77,0.0,0.0,76.8,44.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J052439.79-261554.4,81.1657874,-26.2651314,0.3,M,Blazar,,,,58558.0,0.1,88.1,84.84,194.63,72.87,60.29,252.3,5.42,3.19,0.0,1.0,79.2,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J052554.62-005140.3,81.4775859,-0.861206,1.2,MQ,Blazar,AGN,0.042,0.426,59457.9,7.2,14.3,56.64,109.98,80.09,110.29,204.9,5.82,6.08,0.0,0.0,40.5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J052624.67+011158.8,81.6027965,1.1996661,0.28,M,,,,,59969.2,304.8,65.5,29.92,73.94,16.14,16.02,186.3,3.09,3.48,1.0,1.0,35.7,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J053315.87+482252.8,83.3161076,48.3813368,1.162,M,Blazar,Blazar,0.411,0.041,58495.2,200.7,15.9,41.61,97.82,99.63,228.8,167.3,3.38,3.73,0.0,0.0,50.8,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J053350.16-132118.5,83.4589912,-13.3551464,0.029,M,SN,AGN,0.022,1.022,59113.7,15.0,7.1,977.93,2143.67,884.36,883.8,203.2,6.66,4.47,0.0,2.0,126.2,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J054226.86-204618.4,85.6119136,-20.7717857,0.376,MDQW,,,,,59248.6,57.3,86.5,35.36,48.89,19.29,17.61,304.8,2.99,4.12,0.0,1.0,31.8,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J054723.14-194751.9,86.8464043,-19.7977761,2.286,MDQW,,,,,59014.8,199.7,316.3,39.83,49.73,23.37,27.69,212.2,3.12,3.1,0.0,1.0,75.5,47.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J055716.84-061706.8,89.320168,-6.2852309,0.3,M,Blazar,Blazar,0.56,0.037,58501.1,40.5,124.5,32.03,64.5,21.4,35.83,206.8,4.03,3.53,0.0,0.0,23.5,21.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J060237.99+652216.4,90.6582872,65.3712345,0.017,M,,bogus,0.747,1.16,58435.5,1.3,2.8,1660.48,4487.6,569.53,990.01,147.2,6.62,4.91,0.0,2.0,40.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J060902.02-193238.6,92.2584,-19.54406,0.027,M,,,,,58787.0,0.9,4.8,397.12,995.33,203.11,885.13,214.4,3.27,5.29,1.0,1.0,45.7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J061017.89-184740.0,92.5745241,-18.7944674,0.839,MQW,Blazar,Blazar,0.567,0.03,60350.0,30.1,0.0,177.61,290.56,1152.09,1781.91,214.4,7.27,7.05,0.0,0.0,196.3,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J061716.92+570116.4,94.3205098,57.0212285,0.228,MQW,Blazar,Blazar,0.694,0.01,58845.2,1.8,7.5,479.58,722.81,531.13,940.64,150.3,3.13,3.46,1.0,1.0,39.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J062923.76-195919.7,97.3490123,-19.9888187,1.724,MQ,Blazar,Blazar,0.482,0.022,59878.5,103.5,24.3,19.7,34.48,41.12,83.15,323.0,3.01,6.26,0.0,0.0,69.4,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J063015.07-201236.3,97.5627889,-20.2101067,0.2,M,Blazar,,,,58781.5,668.0,175.8,58.37,150.33,18.32,40.2,217.2,3.43,3.74,1.0,0.0,41.2,68.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J063459.00-233511.9,98.7458296,-23.5866561,1.535,MQW,,Blazar,0.363,0.042,59882.5,1.0,15.4,66.83,95.0,527.88,925.04,324.0,4.64,5.52,0.0,0.0,85.4,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J063921.96+732458.0,99.8415022,73.4161228,1.854,MQW,Blazar,Blazar,0.77,0.106,60604.4,0.0,4.1,191.77,226.41,128.81,310.04,144.3,7.04,9.67,0.0,0.0,431.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J064828.50-174405.4,102.1187439,-17.7348454,1.232,M,Blazar,Blazar,0.591,0.078,58432.2,8.6,25.6,83.68,183.57,208.29,566.94,220.4,6.56,5.16,0.0,0.0,56.3,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J070001.53+170921.7,105.006356,17.1560277,1.08,MQ,,Blazar,0.607,0.129,60320.0,2.4,158.5,122.31,170.7,47.39,107.64,162.3,5.42,5.14,0.0,1.0,20.3,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J070132.16+250953.6,105.3840125,25.1648979,0.3,MQ,Blazar,Blazar,0.04,0.11,58787.5,66.6,19.0,62.98,96.99,34.75,43.99,147.2,4.35,3.97,0.0,0.0,24.4,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J071355.68+193500.4,108.4820046,19.5834529,0.54,MQ,Blazar,Blazar,0.475,0.012,59845.7,3.4,5.0,101.62,157.54,977.83,1580.75,156.3,7.24,8.5,2.0,0.0,208.9,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J071750.37+652139.3,109.459869,65.3609262,1.4,MQ,,SLSN,0.065,0.118,59266.8,183.2,41.7,48.74,57.01,43.25,47.41,140.3,3.47,4.22,0.0,0.0,134.5,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J071751.85+453803.2,109.4660489,45.6342396,0.94,MQW,Blazar,Blazar,0.592,0.058,58553.7,6.6,17.2,93.95,132.56,376.85,600.34,143.3,7.74,6.73,0.0,0.0,236.4,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J072209.51+412644.2,110.5396319,41.445637,1.107,MDQ,,,,,58529.7,69.7,17.8,27.23,35.0,44.32,24.99,139.3,6.51,3.71,0.0,2.0,35.7,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J072810.90+674847.0,112.045401,67.8130651,0.844,MQ,,CV/Nova,0.12,0.047,58430.7,295.6,206.7,105.55,114.3,75.94,111.28,144.0,4.35,3.84,0.0,2.0,11.2,59.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J073229.09+364040.9,113.1211907,36.6780367,1.541,MDQW,,QSO,0.503,0.686,59631.6,182.0,154.6,30.79,45.98,25.06,27.98,152.3,3.26,3.82,0.0,0.0,34.6,18.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J073308.10+314053.5,113.2837494,31.6815333,1.3,MD,,AGN,0.076,0.089,59694.2,323.2,68.7,19.09,25.82,18.95,19.26,176.3,3.66,3.21,1.0,0.0,18.1,32.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J073749.71+271534.4,114.4571441,27.2595693,1.858,MDQW,,QSO,0.521,0.262,59483.5,255.1,90.0,81.74,90.94,34.94,28.98,139.2,4.19,4.21,0.0,1.0,17.9,25.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J073754.97+265147.5,114.4790546,26.8632062,1.649,MDQ,,QSO,0.254,0.119,59886.0,32.6,2.5,22.55,28.07,32.79,50.16,169.3,5.21,4.86,0.0,0.0,47.9,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J074030.89+392119.4,115.1287016,39.3554061,1.176,MDQW,,CV/Nova,0.014,0.887,59345.2,975.6,224.2,84.75,119.92,45.23,58.64,142.3,3.54,3.08,0.0,0.0,11.7,93.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J074116.17+334336.4,115.3173761,33.7267839,1.352,MDQW,,QSO,0.344,0.092,58503.2,189.3,247.0,29.92,41.7,136.43,82.64,164.3,4.24,7.1,0.0,0.0,212.3,26.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J074235.08+421500.6,115.6461643,42.2501837,2.284,MW,,Blazar,0.374,0.112,58896.0,13.4,2.7,14.95,19.92,15.54,36.66,168.3,3.42,5.57,1.0,1.0,18.3,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J074239.79+544424.6,115.6657927,54.7401834,0.723,MQ,Blazar,Blazar,0.505,0.104,60030.7,4.6,4.6,78.27,106.94,3194.2,4515.37,142.3,13.43,14.79,0.0,0.0,1339.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J074305.11+171424.4,115.7712778,17.2401144,0.0,MQW,Blazar,Blazar,0.68,0.047,59533.9,4.1,7.2,51.61,84.92,37.07,68.74,165.2,2.82,3.2,0.0,0.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J074502.32+355954.3,116.2596535,35.9984258,1.093,MQW,,QSO,0.387,0.094,59479.4,231.1,242.5,32.93,43.88,29.17,29.02,150.3,3.36,3.04,0.0,0.0,13.2,38.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J074548.28+284838.0,116.4511562,28.8105575,0.158,MDLQ,,AGN,0.632,0.3,59901.5,188.9,144.7,261.92,389.26,103.48,116.22,139.2,3.62,3.83,0.0,0.0,37.8,32.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J074617.54+233058.2,116.5730807,23.516191,1.551,MQW,,QSO,0.326,0.227,58885.0,267.8,293.5,76.42,117.91,22.48,25.35,139.2,2.69,4.36,0.0,1.0,16.6,58.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J074627.05-022549.3,116.6126932,-2.4303696,2.441,MQ,Blazar,Blazar,0.636,0.218,59231.3,1093.6,221.5,112.74,163.37,111.28,141.45,164.3,2.99,3.09,0.0,0.0,11.6,119.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J074822.33+261804.3,117.0930209,26.301196,1.77,MD,,,,,58806.4,137.3,383.7,11.44,12.81,8.84,6.74,218.3,3.87,2.79,0.0,1.0,27.4,32.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J074927.39+105733.1,117.3641075,10.9592013,0.926,MQW,Blazar,Blazar,0.681,0.008,58892.5,1.1,5.0,105.13,169.2,73.34,64.23,151.3,3.3,2.65,0.0,1.0,34.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J075145.15+411535.8,117.9381416,41.2599624,0.429,MQW,,Blazar,0.243,0.069,59690.2,3.8,25.9,48.17,100.78,780.71,865.78,138.3,9.27,7.46,0.0,1.0,266.5,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J075240.91+373024.2,118.1704466,37.5067471,0.44,MW,Blazar,Blazar,0.593,0.063,59525.2,6.8,2.0,17.39,33.13,67.4,100.85,160.3,6.64,8.2,0.0,0.0,163.6,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J075421.46+150856.9,118.5894342,15.1491546,1.023,MDQW,,,,,58868.7,382.9,152.0,17.28,24.3,12.68,13.09,188.3,4.74,3.28,0.0,0.0,20.7,59.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J075813.21+173930.7,119.5550563,17.6585368,0.169,MW,,AGN,0.43,0.21,58935.0,21.9,98.3,97.94,167.87,30.86,34.72,163.3,4.32,5.07,0.0,0.0,14.2,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J075814.30+215101.5,119.5595697,21.8504196,2.29,MQW,,QSO,0.343,0.636,58854.4,340.3,188.3,47.35,54.3,24.11,24.37,163.3,3.41,3.82,0.0,0.0,36.0,50.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
